Sample_number,Breeding_site_code,Site_code,LU,Round,Day,Month,Year,Season,Genus,Species,Species_complete,Sex
323,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
324,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
325,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
326,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
327,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
328,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
329,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Anopheles,unidentified,,male
330,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
331,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
332,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
333,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
334,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
335,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
336,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
337,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
338,FIH03_G017,FIH03,fields,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
339,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,female
340,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,male
341,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,female
342,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,male
343,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,male
344,V06_G003,V06,village,1,1,11,2019,Rainy,Armigeres,,,female
345,V06_G003,V06,village,1,1,11,2019,Rainy,Aedes,,,female
346,FIH03_G012,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
347,FIH03_G012,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
348,FIH03_G012,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
349,FIH03_G004,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
350,FIH03_G004,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
351,FIH03_G004,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
352,V06_G008,V06,village,1,1,11,2019,Rainy,Aedes,,,female
353,V06_G008,V06,village,1,1,11,2019,Rainy,Aedes,,,female
354,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
355,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
356,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
357,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
358,FIH03_G014,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
359,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,unidentified,,male
360,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
361,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
362,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
363,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
364,FIH03_G016,FIH03,fields,1,1,11,2019,Rainy,Anopheles,unidentified,,male
365,FIL03_G011,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
366,FIL03_G011,FIL03,plantations,1,15,11,2019,Rainy,Armigeres,,,female
367,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
368,FIH03_G009,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
369,FIH03_G009,FIH03,fields,1,1,11,2019,Rainy,Anopheles,unidentified,,female
370,FIH03_G009,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
371,FIH03_G009,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
372,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
373,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
374,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
375,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
376,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
377,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
378,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
379,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
380,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
381,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
382,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
383,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
384,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
385,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
386,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
387,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
388,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
389,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
390,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
391,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
392,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
393,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
394,FOH02_G004,FOH02,forest,1,15,10,2019,Rainy,Culex,,,female
395,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
396,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
397,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
398,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,female
399,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
400,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,female
401,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Aedes,,,male
402,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
403,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
404,FOH02_G004,FOH02,forest,1,19,10,2019,Rainy,Culex,,,male
405,FIL03_G002,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
406,FIL03_G002,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
407,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Anopheles,unidentified,,male
408,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Anopheles,unidentified,,male
409,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
410,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
411,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
412,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
413,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
414,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
415,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
416,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
417,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
418,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
419,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
420,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
421,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
422,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
423,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
424,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
425,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
426,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
427,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
428,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
429,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
430,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
431,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
432,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
433,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
434,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
435,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
436,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
437,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
438,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
439,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
440,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
441,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
442,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
443,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
444,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
445,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
446,FIL01_G002,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
447,V06_G016,V06,village,1,1,11,2019,Rainy,Anopheles,vagus,An. vagus,female
448,PL04_G003B,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
449,PL04_G003B,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
450,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,male
451,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
452,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
453,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
454,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
455,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
456,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
457,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
458,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
459,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
460,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
461,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
462,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
463,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
464,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
465,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
466,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
467,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
468,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
469,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
470,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
471,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
472,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
473,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
474,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
475,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
476,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
477,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
478,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
479,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
480,V06_G003,V06,village,1,1,11,2019,Rainy,Culex,,,female
481,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,male
482,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,subpictus,An. subpictus,female
483,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,vagus,An. vagus,female
484,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
485,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
486,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
487,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,subpictus,An. subpictus,female
488,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,vagus,An. vagus,female
489,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
490,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
491,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
492,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
493,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,vagus,An. vagus,female
494,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
495,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,subpictus,An. subpictus,female
496,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,subpictus,An. subpictus,female
497,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
498,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
499,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
500,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
501,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
502,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
503,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
504,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
505,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
506,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
507,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
508,PL01_G003,PL01,plantations,1,2,11,2019,Rainy,Culex,,,female
509,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Aedes,,,female
510,PL04_G004,PL04,plantations,1,1,11,2019,Rainy,Culex,,,male
511,V06_G015,V06,village,1,1,11,2019,Rainy,Anopheles,unidentified,,female
512,FIH03_G004,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
513,V06_G009,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
514,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
515,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
516,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
517,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
518,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
519,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
520,FIH03_G004,FIH03,fields,1,1,11,2019,Rainy,Anopheles,philippinensis,An. philippinensis,female
521,PL04_G003A,PL04,plantations,1,1,11,2019,Rainy,Culex,,,female
522,V06_G007,V06,village,1,1,11,2019,Rainy,Aedes,,,male
523,V06_G007,V06,village,1,1,11,2019,Rainy,Aedes,,,female
524,PL04_G003A,PL04,plantations,1,1,11,2019,Rainy,Culex,,,female
525,V06_G007,V06,village,1,1,11,2019,Rainy,Aedes,,,male
526,V06_G010,V06,village,1,1,11,2019,Rainy,Malaya ,jacobsoni,An. jacobsoni,female
527,V06_G015,V06,village,1,1,11,2019,Rainy,Culex,,,female
528,FIH03_G013,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
529,FIH03_G016,FIH03,fields,1,1,11,2019,Rainy,Culex,,,female
530,FIH03_G016,FIH03,fields,1,1,11,2019,Rainy,Anopheles,indefinitus,An. indefinitus,female
531,PL04_G005,PL04,plantations,1,1,11,2019,Rainy,Armigeres,,,female
532,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
533,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
534,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
535,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
536,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
537,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
538,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
539,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
540,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
541,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
542,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
543,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
544,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
545,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
546,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
547,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
548,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
549,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
550,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
551,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
552,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
553,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
554,FIL03_G006,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
555,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
556,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
557,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,male
558,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
559,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
560,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
561,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
562,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
563,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
564,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
565,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
566,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
567,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,male
568,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
569,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
570,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male 
571,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
572,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
573,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
574,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
575,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
576,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,male
577,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
578,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
579,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
580,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
581,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
582,FIL03_G009,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
583,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
584,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
585,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,male
586,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
587,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
588,FIL03_G003,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
589,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
590,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
591,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
592,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
593,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
594,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
595,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
596,FIL03_G011C,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
597,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
598,FIH04_G002,FIH04,fields,1,16,10,2019,Rainy,Anopheles,indefinitus,An. indefinitus,male
599,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,male
600,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
601,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
602,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
603,FIL03_G006,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
604,FIL03_G002,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
605,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
606,FIL03_G011A,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
607,FIL01_G001,FIL01,fields,1,30,10,2019,Rainy,Aedes,,,female
608,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
609,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
610,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
611,FIL03_G006,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
612,FIL03_G002,FIL03,plantations,1,15,10,2019,Rainy,Culex,,,female
613,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,female
614,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
615,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
616,FIL01_G001,FIL01,fields,1,15,10,2019,Rainy,Aedes,,,male
617,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,female
618,FIL03_G004,FIL03,plantations,1,15,10,2019,Rainy,Aedes,,,male
619,FIL03_G011B,FIL03,plantations,1,15,10,2019,Rainy,Armigeres,,,male
620,FIH03_G033,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male
621,FIH03_G033,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male
622,FIH03_G033,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male
623,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
624,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,indefinitus,An. indefinitus,male 
625,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male 
626,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male 
627,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
628,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
629,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
630,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
631,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
632,FIH03_G063,FIH03,fields,4,31,7,2020,Rainy,Anopheles,indefinitus,An. indefinitus,male
633,FIH04_G035,FIH04,fields,4,30,7,2020,Rainy,Anopheles,maculatus,An. maculatus,female
634,FIH04_G035,FIH04,fields,4,30,7,2020,Rainy,Anopheles,maculatus,An. maculatus,male
635,FIH03_G037,FIH03,fields,4,31,7,2020,Rainy,Anopheles,hyrcanus,An. hyrcanus,male
636,FIH03_G069,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
637,FIH03_G069,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,male
638,FIH03_G069,FIH03,fields,4,31,7,2020,Rainy,Anopheles,kochi,An. kochi,female
639,FIH03_G064,FIH03,fields,4,31,7,2020,Rainy,Anopheles,vagus,An. vagus,female
640,FIH03_G039,FIH03,fields,4,31,7,2020,Rainy,Anopheles,nivipes,An. nivipes,female
641,FIH03_G065,FIH03,fields,4,31,7,2020,Rainy,Anopheles,indefinitus,An. indefinitus,male
