Sample_number,Site_code,LU,Passage,Round,Day,Month,Year,Time,DayNb,DayNight,Season,Trap,Msq_genus,Msq_group,Msq_species,Msq_species_complete,Msq_ID,Sex,Fed,Comment ,Screen,Screen_bool,Pos_bool,PCR_species,Molecular_marker,Msq_species_molecular,UK_abdomen,DukeU_abdomen,Random selection ITS2 if Duke yes no need to re-do,PCR cytb Pos,PCR cytb seq
BC6243,FOL03,forest,low,4,30,7,2020,4,Day1,Night,Rainy ,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6244,FOL03,forest,low,4,30,7,2020,4,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,baimaii,An. baimaii,baimaii,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6245,FOL03,forest,low,4,30,7,2020,4,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6246,FOL03,forest,low,4,30,7,2020,4,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6247,FOL03,forest,low,4,30,7,2020,5,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6248,FOL03,forest,low,4,30,7,2020,10,Day1,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6249,FOL03,forest,low,4,30,7,2020,21,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6250,FOL03,forest,low,4,30,7,2020,22,Day2,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6251,FOL03,forest,low,4,30,7,2020,23,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6252,FOL03,forest,low,4,31,7,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6253,FOL03,forest,low,4,31,7,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6254,FOL03,forest,low,4,31,7,2020,1,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6255,FOL03,forest,low,4,31,7,2020,1,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6256,FOL03,forest,low,4,31,7,2020,1,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6257,FOL03,forest,low,4,31,7,2020,2,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6258,FOL03,forest,low,4,31,7,2020,4,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6259,FOL03,forest,low,4,31,7,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6260,FOL03,forest,low,4,31,7,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6261,FOL03,forest,low,4,31,7,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6262,FOL03,forest,low,4,31,7,2020,7,Day2,Day,Rainy ,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6263,FOL03,forest,low,4,31,7,2020,8,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6264,FOL03,forest,low,4,31,7,2020,10,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Pos,1,0,Neg,,,,No,No,no,
BC6265,FOL03,forest,low,4,31,7,2020,22,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6266,FOL03,forest,low,4,31,7,2020,23,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,baimaii,An. baimaii,baimaii,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6267,FOL03,forest,low,4,31,7,2020,23,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6268,FOL03,forest,low,4,31,7,2020,23,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6269,FOL03,forest,low,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6270,FOL03,forest,low,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6271,FOL03,forest,low,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6272,FOL03,forest,low,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,group,Neg,0,0,NA,,,,No,No,,
BC6273,FOL03,forest,low,4,1,8,2020,4,Day3,Night,Rainy ,HDN,Anopheles,Barbirostris,campestris ,An. campestris ,campestris ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6274,FOL03,forest,low,4,1,8,2020,5,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6275,FOL03,forest,low,4,1,8,2020,5,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6276,FOL03,forest,low,4,1,8,2020,6,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6277,FOL03,forest,low,4,1,8,2020,6,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6278,FOL03,forest,low,4,1,8,2020,6,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6279,FOL03,forest,low,4,1,8,2020,6,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6280,FOL03,forest,low,4,1,8,2020,7,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6281,FOL03,forest,low,4,1,8,2020,7,Day3,Day,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6282,FOL03,forest,low,4,1,8,2020,8,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6283,FOL03,forest,low,4,1,8,2020,10,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6284,V04,village,high,4,5,8,2020,12,Day1,Day,Rainy ,SCR-In,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,group,Neg,0,0,NA,,,,No,No,,
BC6285,V04,village,high,4,6,8,2020,24,Day1,Night,Rainy ,SCR-In,Anopheles,NA,indefinitus ,An. indefinitus ,indefinitus ,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC6286,V04,village,high,4,6,8,2020,24,Day1,Night,Rainy ,SCR-In,Anopheles,Barbirostris,campestris ,An. campestris ,campestris ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6287,V04,village,high,4,6,8,2020,1,Day1,Night,Rainy ,SCR-In,Anopheles,NA,subpictus,An. subpictus,subpictus,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC6288,V04,village,high,4,6,8,2020,2,Day1,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6289,V04,village,high,4,6,8,2020,4,Day1,Night,Rainy ,SCR-In,Anopheles,Tessellatus,tessellatus ,An. tessellatus ,tessellatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6290,V04,village,high,4,6,8,2020,4,Day1,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6291,V04,village,high,4,6,8,2020,5,Day1,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6292,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6293,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,Annularis,philippinensis,An. philippinensis,philippinensis,Female,No,missing scales,Neg,0,0,NA,,,,No,No,,
BC6294,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6295,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,Barbirostris,campestris ,An. campestris ,campestris ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6296,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,Yes,,
BC6297,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,NA,indefinitus ,An. indefinitus ,indefinitus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6298,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6299,V04,village,high,4,6,8,2020,21,Day2,Night,Rainy ,SCR-In,Anopheles,Annularis,nivipes,An. nivipes,nivipes,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6300,V04,village,high,4,6,8,2020,23,Day2,Night,Rainy ,SCR-In,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6301,V04,village,high,4,6,8,2020,23,Day2,Night,Rainy ,SCR-In,Anopheles,Tessellatus,tessellatus ,An. tessellatus ,tessellatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6302,V04,village,high,4,7,8,2020,24,Day2,Night,Rainy ,SCR-In,Anopheles,Hyrcanus,unidentified,unidentified,hyrcanus group,Female,No,group,Neg,0,0,NA,,,,No,No,,
BC6303,V04,village,high,4,7,8,2020,1,Day2,Night,Rainy ,SCR-In,Anopheles,NA,subpictus ,An. subpictus ,subpictus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6304,V04,village,high,4,7,8,2020,2,Day2,Night,Rainy ,SCR-In,Anopheles,Annularis,nivipes,An. nivipes,nivipes,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6305,V04,village,high,4,7,8,2020,3,Day2,Night,Rainy ,SCR-In,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6306,V04,village,high,4,7,8,2020,4,Day2,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6307,V04,village,high,4,7,8,2020,4,Day2,Night,Rainy ,SCR-In,Anopheles,NA,vagus,An. vagus,vagus,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6308,FIL03,plantation,high,4,29,7,2020,19,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6309,FIL03,plantation,high,4,29,7,2020,19,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6310,FIL03,plantation,high,4,29,7,2020,19,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6311,FIL03,plantation,high,4,29,7,2020,19,Day1,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6312,FIL03,plantation,high,4,29,7,2020,20,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6313,FIL03,plantation,high,4,29,7,2020,22,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6314,FIL03,plantation,high,4,29,7,2020,22,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6315,FIL03,plantation,high,4,29,7,2020,23,Day1,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6316,FIL03,plantation,high,4,29,7,2020,23,Day1,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6317,FIL03,plantation,high,4,29,7,2020,23,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6318,FIL03,plantation,high,4,30,7,2020,24,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6319,FIL03,plantation,high,4,30,7,2020,24,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6320,FIL03,plantation,high,4,30,7,2020,5,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6321,FIL03,plantation,high,4,30,7,2020,19,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6322,FIL03,plantation,high,4,30,7,2020,20,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6323,FIL03,plantation,high,4,30,7,2020,20,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6324,FIL03,plantation,high,4,30,7,2020,20,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6325,FIL03,plantation,high,4,30,7,2020,23,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6326,FIL03,plantation,high,4,31,7,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6327,FIL03,plantation,high,4,31,7,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Pos,1,0,Neg,,,,No,Yes,no,
BC6328,FIL03,plantation,high,4,31,7,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6329,FIL03,plantation,high,4,31,7,2020,2,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6330,FIL03,plantation,high,4,31,7,2020,4,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6331,FIL03,plantation,high,4,31,7,2020,4,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6332,FIL03,plantation,high,4,1,8,2020,1,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6333,FIL03,plantation,high,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,Yes,,
BC6334,FIL03,plantation,high,4,1,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6335,FIL03,plantation,high,4,1,8,2020,4,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6336,FOL05,forest,low,4,6,8,2020,9,Day2,Day,Rainy ,HDN,Anopheles,Barbirostris,barbirostris,An. barbirostris,barbirostris,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6337,FOL05,forest,low,4,7,8,2020,3,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6338,FOL05,forest,low,4,7,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6339,FOL05,forest,low,4,7,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs,Neg,0,0,NA,,,,No,No,,
BC6340,FOL05,forest,low,4,7,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6341,FOL05,forest,low,4,7,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6342,FOL05,forest,low,4,7,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6343,FOL05,forest,low,4,7,8,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6344,FOL05,forest,low,4,7,8,2020,7,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6345,FOL05,forest,low,4,7,8,2020,7,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6346,FOL05,forest,low,4,7,8,2020,8,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6347,FOL05,forest,low,4,7,8,2020,8,Day2,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6348,FOL05,forest,low,4,7,8,2020,10,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6349,FOL05,forest,low,4,7,8,2020,20,Day3,Night,Rainy ,HDN,Anopheles,Annularis,nivipes,An. nivipes,nivipes,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6350,FOL05,forest,low,4,7,8,2020,20,Day3,Night,Rainy ,HDN,Anopheles,Annularis,annularis,An. annularis,annularis,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6351,FOL05,forest,low,4,8,8,2020,1,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6352,FOL05,forest,low,4,8,8,2020,2,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6353,FOL05,forest,low,4,8,8,2020,3,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6354,FOL05,forest,low,4,8,8,2020,3,Day3,Night,Rainy ,HDN,Anopheles,Tessellatus,tessellatus ,An. tessellatus ,tessellatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6355,FOL05,forest,low,4,8,8,2020,7,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6356,FOL05,forest,low,4,8,8,2020,7,Day3,Day,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6357,V01,village,high,4,8,8,2020,21,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6358,V01,village,high,4,8,8,2020,21,Day1,Night,Rainy ,HDN,Anopheles,unidentified,unidentified,unidentified,unidentified,Female,No,missing legs and scales,Neg,0,0,NA,,,,No,No,,
BC6359,V01,village,high,4,8,8,2020,23,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6360,V01,village,high,4,8,8,2020,23,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6361,V01,village,high,4,9,8,2020,24,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6362,V01,village,high,4,9,8,2020,1,Day1,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6363,V01,village,high,4,9,8,2020,23,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6364,V01,village,high,4,9,8,2020,23,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6365,V01,village,high,4,10,8,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Maculatus,maculatus ,An. maculatus ,maculatus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6366,V01,village,high,4,10,8,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6367,V01,village,high,4,10,8,2020,24,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6368,V01,village,high,4,10,8,2020,4,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6369,V01,village,high,4,10,8,2020,4,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6370,V01,village,high,4,10,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6371,V01,village,high,4,10,8,2020,5,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,Yes,,
BC6372,V01,village,high,4,10,8,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6373,V01,village,high,4,10,8,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6374,V01,village,high,4,10,8,2020,6,Day2,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6375,V01,village,high,4,10,8,2020,21,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6376,V01,village,high,4,10,8,2020,23,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6377,V01,village,high,4,11,8,2020,24,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
BC6378,V01,village,high,4,11,8,2020,24,Day3,Night,Rainy ,HDN,Anopheles,Leucosphyrus,dirus ,An. dirus ,dirus ,Female,No,none,Neg,0,0,NA,,,,No,No,,
